"V1","V2"
2.95672150088905,2.89162884805523
2.87948026602452,2.97801193722533
3.03565259972618,2.91617192906144
2.84171449396461,2.98372975733862
2.96633455024307,3.05508124274288
3.05775767057235,2.88108913580481
2.80738005305037,2.98372975733862
3.08671909857841,2.88108913580481
2.91389477958912,3.12141184131738
2.83174958450833,2.77012239617821
2.92394381191248,3.19889389702933
3.15639434058288,2.79538343865519
2.85411854054666,3.19545745044279
2.680944063679,2.91617192906144
2.67649936269936,2.94841060504469
2.7896548208776,2.72128705179984
2.85195115945174,3.22468485008279
2.83217577385819,2.66303372898934
3.15345989882991,3.18034687877245
2.78514478266165,2.67361909193355
3.24195816074389,3.06909558018819
3.15070540920921,3.21080083185884
2.76583898497577,2.66303372898934
3.09265541282224,2.63500075321928
2.70088820428621,3.19545745044279
2.9838310733849,2.57744585181531
2.74410986797373,2.63500075321928
2.67439881247199,2.68239168069694
2.89492817605459,2.56721903109592
2.62277192835188,2.73400347464143
3.01061999692061,2.5535084299543
2.65099033145601,2.66303372898934
3.28745460836927,2.71938646521481
2.74783561145115,2.5838390649295
2.59810937080612,2.71938646521481
2.75870936813577,2.56721903109592
3.37626944648311,2.90689541919243
3.10931061340075,2.54572980379747
2.57472979546533,2.71938646521481
2.67439881247199,2.59957717102761
2.95672150088905,2.49940082676701
2.62277192835188,3.25665201336881
2.50433384563294,3.05508124274288
2.61188368656671,2.63053870284236
2.50433384563294,2.80744060724902
2.85195115945174,2.49067634782132
3.2716174418091,2.61381389367075
2.59514842788807,2.62486700857868
2.59514842788807,2.62417090704839
2.74410986797373,2.51434217996001
2.99388506862401,2.47104850128092
2.62277192835188,3.30618873877055
2.59585847238634,2.60986259206036
2.78660907215805,2.48729149723472
2.53853939477032,2.67881532445989
2.89414458185972,2.45972556959265
2.63407655464994,2.56882321658271
3.0074207138912,2.45972556959265
2.64265785631978,2.55242585800362
2.70733009911807,2.50920185823646
2.59259256355348,2.58221691511602
2.43895065261211,2.93311376870206
2.50433384563294,2.68052168147399
2.93911526363924,2.43025971813434
3.00783387860272,2.43025971813434
2.53853939477032,2.61902934249966
3.45515011006916,3.06909558018819
2.56420288078883,2.58221691511602
3.30114434819625,2.54572980379747
2.435319168275,2.77691516591888
2.64437288993244,3.39568763885079
3.03140637873752,2.40942411200027
2.74783561145115,2.43025971813434
2.40940780765573,2.80291490655794
2.52526602709395,2.58268119798063
3.15345989882991,2.43025971813434
2.46126302364196,2.67361909193355
2.49332089830915,2.62099946155505
2.49051153806003,2.62099946155505
2.89505231817947,2.38817193467564
2.43895065261211,3.1923079086798
2.53791877109661,2.5535084299543
3.48461869698879,3.12141184131738
2.46389295101607,2.6478143996806
2.91389477958912,2.37415611637869
3.15345989882991,2.41156640812052
2.36985053537987,2.84962744668484
2.92745928397935,2.35881969862375
2.66332904314103,2.43025971813434
3.35998525729545,2.52733220586555
2.50552026839513,2.55359975528724
2.35318577382274,2.94841060504469
3.30114434819625,2.46955522176945
3.02835496066072,2.35743701163179
3.3981714778202,2.5535084299543
2.75791028160959,2.37415611637869
2.35318577382274,2.80128691291074
2.63345366849313,2.41156640812052
2.43899889905502,2.57744585181531
2.50433384563294,2.49829707379895
2.31134874186609,2.9890527845852
2.31134874186609,3.00932215357156
2.44840741661259,2.54648124571551
2.35561045081428,2.70366805134657
2.53727083248171,2.45550371255576
2.3054767127824,2.91515180299741
2.87307882865573,2.30786709725403
2.49476753763056,2.48729149723472
2.32391717395388,2.77724505676754
2.50552026839513,2.47220205855446
2.5343767198938,2.44402540969626
3.15035861873394,2.32793618042721
2.2952143046718,2.90455290590245
3.03666930996708,2.29662611602784
2.75870936813577,2.31741078229552
2.3054767127824,2.79454123788426
2.50433384563294,2.44935920743969
2.2952143046718,2.79953663690327
2.33397502943422,2.68052168147399
3.57823848015049,2.72822369448038
2.35318577382274,2.63428765329379
2.33703241236806,2.66303372898934
2.33411120375027,2.66303372898934
3.2064399805072,2.32273511333286
3.2817027903465,2.35881969862375
2.49476753763056,2.43906074679306
2.29498116971321,2.74857288427701
2.95703825914862,2.26577550876677
2.89867934150786,2.26577550876677
2.87021578999721,2.26436321312614
2.26242510224107,2.87508059486542
3.04722700868216,2.26577550876677
2.92753480752333,2.2574199217923
2.78694930766723,2.27105023259929
2.3054767127824,2.67427341296168
2.3054767127824,2.65762958844712
2.75758927482596,2.26577550876677
3.13565656612842,2.26577550876677
2.75870936813577,2.26504836709092
2.39931479433276,2.49829707379895
2.74543134871827,2.26757608677801
2.50433384563294,2.39310661891309
2.30417417190888,2.64674159101978
2.49053630114819,2.40249472551478
2.2952143046718,2.66303372898934
3.1837463695713,2.27659884275241
2.5914914417479,2.32793618042721
2.43334009983039,2.44899383275654
2.45527039282938,2.42713682972698
3.57823848015049,2.61381389367075
2.43895065261211,2.44201787152745
2.93652475025144,2.23102456593675
2.71358992322792,2.26577550876677
2.64265785631978,2.29171997074987
2.32391717395388,2.57762416097402
2.22629609401668,2.86876817653528
2.24409572144331,2.76849541257447
3.45515011006916,2.43025971813434
2.53853939477032,2.34533688441517
2.67885718703925,2.27099792954843
2.6859279964598,2.26757608677801
2.31687391442095,2.58221691511602
2.33870761708789,2.54648124571551
2.68232415354397,2.26577550876677
2.66015676248256,2.27105023259929
2.41656845272016,2.43842452153092
2.26848548003932,2.66303372898934
2.26242510224107,2.67426925574227
2.83925069999717,2.21790606762614
2.50433384563294,2.35420163522953
2.36985053537987,2.48247732459121
2.22314262180528,2.77990728070125
2.31516593184675,2.55359975528724
3.1837463695713,2.24125636033427
2.29498116971321,2.58268119798063
2.87175925429552,2.20225343873623
2.89195714849746,2.19914711274189
3.12985431785498,2.21809960037196
2.8573286653351,2.19914711274189
3.27673497354102,2.26869682395265
2.52028913929411,2.32273511333286
2.49547281164358,2.33814677792391
2.3816193851704,2.43890853810841
2.22629609401668,2.69849015763583
2.59795627837027,2.26858066748187
2.41656845272016,2.3979021061125
2.71358992322792,2.21809960037196
2.21367096547514,2.72181318408852
2.32391717395388,2.496862772017
2.59585847238634,2.25964496179797
2.63345366849313,2.2402115628986
2.22629609401668,2.66303372898934
2.56130500143747,2.27099792954843
2.21909667260815,2.66303372898934
2.21367096547514,2.67361909193355
2.52830387529431,2.27743768435348
2.62788892494134,2.21790606762614
2.36985053537987,2.39464164335097
3.03140637873752,2.15300103780546
2.35318577382274,3.48047159113639
2.4960091659245,2.28244270645196
2.61213583878037,2.21444628527154
2.3370132840599,2.4198162468895
3.28017222612623,2.21367834309778
3.2817027903465,2.20837542726527
2.62788892494134,2.20011961771513
2.49053630114819,2.27099792954843
2.22333919144698,2.56975939448265
2.31340294678712,2.43252898710737
2.61213583878037,2.20243937690368
2.31340294678712,2.43025971813434
2.57295228558539,2.21790606762614
2.17649064187171,2.66303372898934
2.41656845272016,2.31849798262214
2.92753480752333,2.12396383025965
